sample_id,Station,gene_id,taxonomy,length,mapped_counts,unmapped_counts,RPKM,RPKM_abund,assigned_tax
ERR868431,6,MATOU.v2.52437781__228-720,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,493,1,0,391.6581513656924,0.0002251209203922,Pelagophytes
ERR868431,6,MATOU.v2.52437781__228-720,Eukaryota,493,1,0,391.6581513656924,0.0002251209203922,Other eukaryotic phytoplankton
ERR868431,6,MATOU.v2.52441420__105-831,Eukaryota;Haptista;Haptophyta,727,2,0,531.1897348646116,0.0003053221836406,Haptophytes
ERR868431,6,MATOU.v2.52703811__c763-91,Eukaryota;Sar;Alveolata;Dinophyceae,673,1,0,286.905599737424,0.0001649102730362,Dinoflagellates
ERR868431,6,MATOU.v2.52703812__c686-308,Eukaryota;Sar;Alveolata;Dinophyceae,379,1,0,509.4656164202806,0.000292835392489,Dinoflagellates
ERR868431,6,MATOU.v2.52706775__219-906,Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae,688,5,0,1403.251952204116,0.0008065742278587,Chlorophytes
ERR868431,6,MATOU.v2.5287516__12-435,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Imantonia,424,2,0,910.7899463362564,0.0005235123290253,Haptophytes
ERR868431,6,MATOU.v2.5367397__c751-88,Eukaryota;Haptista;Haptophyta,664,2,0,581.588760913513,0.0003342910052812,Haptophytes
ERR868431,6,MATOU.v2.53797961__c1400-674,Eukaryota;Haptista;Haptophyta,727,1,0,265.5948674323058,0.0001526610918203,Haptophytes
ERR868431,6,MATOU.v2.53798526__c462-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,462,1,0,417.9382437733471,0.0002402264366956,Pelagophytes
ERR868431,6,MATOU.v2.53813326__249-981,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,733,1,0,263.4208303182624,0.0001514114785175,Haptophytes
ERR868431,6,MATOU.v2.53840224__222-897,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium,676,2,0,571.2647000688945,0.0003283568454241,Haptophytes
ERR868431,6,MATOU.v2.53869850__27-756,Eukaryota;Haptista;Haptophyta,730,3,0,793.5101450272042,0.000456101152411,Haptophytes
ERR868431,6,MATOU.v2.53870557__255-990,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,736,1,0,262.347104107726,0.0001507943121649,Haptophytes
ERR868431,6,MATOU.v2.53911771__276-1011,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,736,1,0,262.347104107726,0.0001507943121649,Haptophytes
ERR868431,6,MATOU.v2.53970070__c454-223,Eukaryota;Haptista;Haptophyta,232,1,0,832.2735716520963,0.0004783819558334,Haptophytes
ERR868431,6,MATOU.v2.53986440__c238-4,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,235,2,0,1643.2976053045647,0.0009445499042839,Haptophytes
ERR868431,6,MATOU.v2.54217231__285-669,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,385,2,0,1003.0517850560328,0.0005765434480694,Pelagophytes
ERR868431,6,MATOU.v2.54217232__339-813,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,475,6,0,2438.9996036625644,0.0014019109105688,Pelagophytes
ERR868431,6,MATOU.v2.54217232__99-393,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,295,2,0,1309.067583886687,0.0007524380593448,Pelagophytes
ERR868431,6,MATOU.v2.54249903__3-450,Eukaryota;Haptista;Haptophyta,448,1,0,430.99881389126415,0.0002477335128423,Haptophytes
ERR868431,6,MATOU.v2.54375826__c791-68,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales,724,3,0,800.086195952844,0.0004598809962156,Pelagophytes
ERR868431,6,MATOU.v2.54375827__c793-70,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,724,3,0,800.086195952844,0.0004598809962156,Pelagophytes
ERR868431,6,MATOU.v2.54698694__231-954,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,724,1,0,266.695398650948,0.0001532936654052,Pelagophytes
ERR868431,6,MATOU.v2.54710977__225-948,Eukaryota;Haptista;Haptophyta,724,2,0,533.390797301896,0.0003065873308104,Haptophytes
ERR868431,6,MATOU.v2.54716366__c881-149,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales,733,1,0,263.4208303182624,0.0001514114785175,Haptophytes
ERR868431,6,MATOU.v2.55938167__93-789,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium,697,3,0,831.0794919223229,0.0004776956115639,Dinoflagellates
ERR868431,6,MATOU.v2.56041595__c940-235,Eukaryota;Sar;Alveolata;Dinophyceae;Suessiales;Symbiodiniaceae,706,2,0,546.9899960999613,0.000314404004967,Dinoflagellates
ERR868431,6,MATOU.v2.56591096__c661-385,Eukaryota;Haptista;Haptophyta,277,2,0,1394.1333474605512,0.0008013329512878,Haptophytes
ERR868431,6,MATOU.v2.56630607__c378-141,Eukaryota;Haptista;Haptophyta;Prymnesiales,238,1,0,811.2918849717914,0.0004663219065267,Haptophytes
ERR868431,6,MATOU.v2.56782813__189-705,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales,517,4,0,1493.9069139132407,0.0008586817311672,Pelagophytes
ERR868431,6,MATOU.v2.5741941__249-981,Eukaryota;Cryptophyceae,733,2,0,526.8416606365248,0.0003028229570351,Other eukaryotic phytoplankton
ERR868431,6,MATOU.v2.58136117__c356-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,356,1,0,542.380529840692,0.000311754533015,Pelagophytes
ERR868431,6,MATOU.v2.58159483__c762-351,Eukaryota;Cryptophyceae,412,1,0,468.6589044254523,0.0002693801304693,Other eukaryotic phytoplankton
ERR868431,6,MATOU.v2.58216403__c580-316,Eukaryota;Viridiplantae;Chlorophyta,265,1,0,728.6319570690051,0.0004188098632202,Chlorophytes
ERR868431,6,MATOU.v2.58220932__c379-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,379,1,0,509.4656164202806,0.000292835392489,Pelagophytes
ERR868431,6,MATOU.v2.58398997__3-387,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,385,2,0,1003.0517850560328,0.0005765434480694,Haptophytes
ERR868431,6,MATOU.v2.58889268__225-948,Eukaryota;Haptista;Haptophyta,724,2,0,533.390797301896,0.0003065873308104,Haptophytes
ERR868431,6,MATOU.v2.58976185__3-606,Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales,604,27,0,8631.39346494823,0.0049612327340081,Chlorophytes
ERR868431,6,MATOU.v2.59060254__249-492,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales,244,3,0,2374.0262535649963,0.0013645649231971,Haptophytes
ERR868431,6,MATOU.v2.59365501__3-567,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,565,1,0,341.74773207661303,0.0001964329446962,Diatoms
ERR868431,6,MATOU.v2.60257694__6-729,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,724,1,0,266.695398650948,0.0001532936654052,Pelagophytes
ERR868431,6,MATOU.v2.60460134__c527-152,Eukaryota;Haptista;Haptophyta,376,1,0,513.5305016576765,0.0002951718450887,Haptophytes
ERR868431,6,MATOU.v2.60460345__225-948,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,724,1,0,266.695398650948,0.0001532936654052,Haptophytes
ERR868431,6,MATOU.v2.60464575__c1079-347,Eukaryota;Sar;Stramenopiles;Ochrophyta;Eustigmatophyceae,733,1,0,263.4208303182624,0.0001514114785175,Other eukaryotic phytoplankton
ERR868431,6,MATOU.v2.60506581__c636-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Chrysophyceae,636,1,0,303.5966487787521,0.0001745041096751,Other eukaryotic phytoplankton
ERR868431,6,MATOU.v2.61429165__255-948,Eukaryota;Viridiplantae;Chlorophyta,694,99,0,27544.17780072817,0.0158320990800912,Chlorophytes
ERR868431,6,MATOU.v2.61429165__255-948,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes;Mamiellophyceae;Mamiellales;Mamiellaceae,694,99,0,27544.17780072817,0.0158320990800912,Chlorophytes
ERR868431,6,MATOU.v2.61436230__c791-74,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,1,0,268.9240510073626,0.0001545746709656,Diatoms
ERR868431,6,MATOU.v2.61458574__240-957,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales,718,2,0,537.8481020147252,0.0003091493419313,Diatoms
ERR868431,6,MATOU.v2.61461199__198-915,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales,718,7,0,1882.4683570515383,0.0010820226967598,Pelagophytes
ERR868431,6,MATOU.v2.61710887__c766-208,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae,559,1,0,345.4158651579362,0.000198541348396,Diatoms
ERR868431,6,MATOU.v2.62017321__c929-212,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,2,0,537.8481020147252,0.0003091493419313,Diatoms
ERR868431,6,MATOU.v2.63212863__498-966,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros,469,2,0,823.400719075848,0.0004732819349823,Diatoms
ERR868431,6,MATOU.v2.63415316__c828-114,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,715,1,0,270.052403668932,0.0001552232360186,Diatoms
ERR868431,6,MATOU.v2.63415317__c827-113,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,715,1,0,270.052403668932,0.0001552232360186,Diatoms
ERR868431,6,MATOU.v2.63427314__57-771,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,715,1,0,270.052403668932,0.0001552232360186,Diatoms
ERR868431,6,MATOU.v2.63427315__216-930,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros,715,4,0,1080.2096146757278,0.0006208929440747,Diatoms
ERR868431,6,MATOU.v2.63450017__210-924,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,715,1,0,270.052403668932,0.0001552232360186,Diatoms
ERR868431,6,MATOU.v2.63450392__c947-233,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros,715,1,0,270.052403668932,0.0001552232360186,Diatoms
ERR868431,6,MATOU.v2.63458010__606-822,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae,217,1,0,889.8040028722874,0.0005114498329648,Diatoms
ERR868431,6,MATOU.v2.63467142__c899-167,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales,733,1,0,263.4208303182624,0.0001514114785175,Haptophytes
ERR868431,6,MATOU.v2.63489990__237-954,Eukaryota;Haptista;Haptophyta,718,2,0,537.8481020147252,0.0003091493419313,Haptophytes
ERR868431,6,MATOU.v2.63513180__3-300,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae,298,1,0,647.9445255814978,0.0003724315897764,Diatoms
ERR868431,6,MATOU.v2.63521296__c967-253,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,715,1,0,270.052403668932,0.0001552232360186,Diatoms
ERR868431,6,MATOU.v2.63567715__3-495,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,493,1,0,391.6581513656924,0.0002251209203922,Diatoms
ERR868431,6,MATOU.v2.63577897__c926-212,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,715,13,0,3510.6812476961154,0.002017902068243,Diatoms
ERR868431,6,MATOU.v2.63605753__c448-139,Eukaryota;Cryptophyceae;Pyrenomonadales,310,2,0,1245.7256040212023,0.0007160297661507,Other eukaryotic phytoplankton
ERR868431,6,MATOU.v2.63624029__3-255,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes;Pycnococcaceae,253,1,0,763.1915755861121,0.0004386743626615,Chlorophytes
ERR868431,6,MATOU.v2.63858032__6-357,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,352,1,0,548.543944952518,0.0003152971981629,Diatoms
ERR868431,6,MATOU.v2.64337322__198-369,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,172,1,0,1122.6015617632927,0.000645259382287,Pelagophytes
ERR868431,6,MATOU.v2.64337322__3-240,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,238,2,0,1622.5837699435829,0.0009326438130535,Pelagophytes
ERR868431,6,MATOU.v2.64699527__3-579,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Kareniaceae,577,1,0,334.64032690344254,0.0001923476841479,Dinoflagellates
ERR868431,6,MATOU.v2.64803833__c878-149,Eukaryota;Cryptophyceae,730,1,0,264.5033816757347,0.0001520337174703,Other eukaryotic phytoplankton
ERR868431,6,MATOU.v2.65617863__c397-76,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,322,1,0,599.6505236748023,0.0003446727135197,Haptophytes
ERR868431,6,MATOU.v2.65677477__c11959-11242,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,6,0,1613.5443060441755,0.0009274480257941,Synechococcus
ERR868431,6,MATOU.v2.65677479__c9328-8611,Bacteria;Cyanobacteria,718,10,0,2689.240510073626,0.0015457467096569,Other cyanobacteria
ERR868431,6,MATOU.v2.65711012__c5078-4361,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,9,0,2420.316459066264,0.0013911720386912,Synechococcus
ERR868431,6,MATOU.v2.65711957__c1125-438,Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus,688,3,0,841.9511713224696,0.0004839445367152,Chlorophytes
ERR868431,6,MATOU.v2.65896223__6-453,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,448,3,0,1292.9964416737926,0.000743200538527,Synechococcus
ERR868431,6,MATOU.v2.6858835__234-951,Eukaryota;Haptista;Haptophyta,718,1,0,268.9240510073626,0.0001545746709656,Haptophytes
ERR868431,6,MATOU.v2.6950216__c520-91,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,430,1,0,449.0406247053171,0.0002581037529148,Haptophytes
ERR868431,6,MATOU.v2.69904190__c893-149,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,745,2,0,518.3556204651983,0.0002979452718211,Haptophytes
ERR868431,6,MATOU.v2.70426068__c894-171,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,724,3,0,800.086195952844,0.0004598809962156,Haptophytes
ERR868431,6,MATOU.v2.70641346__171-623,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,453,1,0,426.2416525900361,0.0002449991473584,Haptophytes
ERR868431,6,MATOU.v2.71867639__c888-171,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,2,0,537.8481020147252,0.0003091493419313,Diatoms
ERR868431,6,MATOU.v2.74250814__117-771,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae,655,2,0,589.5800568649964,0.0003388843168041,Haptophytes
ERR868431,6,MATOU.v2.74530121__210-930,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,721,1,0,267.8050882431156,0.0001539315031253,Pelagophytes
ERR868431,6,MATOU.v2.74560020__c466-4,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,463,4,0,1668.142277522992,0.0009588303564005,Pelagophytes
ERR868431,6,MATOU.v2.75136164__c567-3,Eukaryota;Haptista;Haptophyta,565,1,0,341.74773207661303,0.0001964329446962,Haptophytes
ERR868431,6,MATOU.v2.75137419__c711-126,Eukaryota;Haptista;Haptophyta,586,1,0,329.50079969844086,0.0001893935388282,Haptophytes
ERR868431,6,MATOU.v2.75205275__c688-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,688,1,0,280.6503904408232,0.0001613148455717,Pelagophytes
ERR868431,6,MATOU.v2.75224395__c495-1,Eukaryota;Cryptophyceae,495,1,0,390.0756941884573,0.0002242113409158,Other eukaryotic phytoplankton
ERR868431,6,MATOU.v2.77359406__c904-181,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,724,2,0,533.390797301896,0.0003065873308104,Haptophytes
ERR868431,6,MATOU.v2.77605177__c703-1,Eukaryota;Haptista;Haptophyta,703,1,0,274.66211752956804,0.0001578728502892,Haptophytes
ERR868431,6,MATOU.v2.79062794__3-300,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,298,3,0,1943.8335767444933,0.0011172947693292,Pelagophytes
ERR868431,6,MATOU.v2.79062795__3-312,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,310,6,0,3737.176812063607,0.0021480892984522,Pelagophytes
ERR868431,6,MATOU.v2.7922757__324-1020,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes,697,2,0,554.0529946148819,0.0003184637410426,Chlorophytes
ERR868431,6,MATOU.v2.80591559__c889-166,Eukaryota;Haptista;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis,724,1,0,266.695398650948,0.0001532936654052,Haptophytes
ERR868431,6,MATOU.v2.81925978__c613-322,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,292,1,0,661.2584541893368,0.0003800842936759,Diatoms
ERR868431,6,MATOU.v2.82026412__3-204,Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Synechococcus,202,1,0,955.8785575410216,0.0005494287809572,Other cyanobacteria
ERR868431,6,MATOU.v2.82601917__222-945,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,724,1,0,266.695398650948,0.0001532936654052,Haptophytes
ERR868431,6,MATOU.v2.83530211__198-915,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,1,0,268.9240510073626,0.0001545746709656,Diatoms
ERR868431,6,MATOU.v2.85038276__255-972,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales,718,1,0,268.9240510073626,0.0001545746709656,Diatoms
ERR868431,6,MATOU.v2.85039288__c1018-295,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,724,1,0,266.695398650948,0.0001532936654052,Haptophytes
ERR868431,6,MATOU.v2.85214538__30-716,Eukaryota;Haptista;Haptophyta,687,1,0,281.05890629299324,0.0001615496561184,Haptophytes
ERR868431,6,MATOU.v2.85239643__216-933,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,3,0,806.7721530220878,0.000463724012897,Diatoms
ERR868431,6,MATOU.v2.85386984__129-477,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,349,1,0,553.2592224162933,0.0003180074892646,Synechococcus
ERR868431,6,MATOU.v2.86759858__252-975,Eukaryota;Haptista;Haptophyta,724,5,0,1333.47699325474,0.000766468327026,Haptophytes
ERR868431,6,MATOU.v2.86988343__60-777,Eukaryota;Haptista;Haptophyta,718,2,0,537.8481020147252,0.0003091493419313,Haptophytes
ERR868431,6,MATOU.v2.87217901__c914-191,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Coccolithales,724,1,0,266.695398650948,0.0001532936654052,Haptophytes
ERR868431,6,MATOU.v2.87994184__c682-229,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,454,1,0,425.30279432441927,0.0002444595016593,Dinoflagellates
ERR868431,6,MATOU.v2.88978524__9-597,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,589,11,0,3606.047801114007,0.0020727177441206,Diatoms
ERR868431,6,MATOU.v2.89137786__c613-232,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,382,1,0,505.46457754787,0.0002905356380978,Diatoms
ERR868431,6,MATOU.v2.89200315__c865-205,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,661,1,0,292.11417340890523,0.000167904105527,Diatoms
ERR868431,6,MATOU.v2.89685295__33-543,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,511,1,0,377.8619738224782,0.0002171910249576,Diatoms
ERR868431,6,MATOU.v2.89806510__c298-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,298,1,0,647.9445255814978,0.0003724315897764,Diatoms
ERR868431,6,MATOU.v2.89824817__33-297,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,265,2,0,1457.2639141380105,0.0008376197264405,Diatoms
ERR868431,6,MATOU.v2.90111880__3-246,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,244,1,0,791.3420845216654,0.000454854974399,Diatoms
ERR868431,6,MATOU.v2.91800560__3-252,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae,250,1,0,772.3498744931454,0.0004439384550134,Diatoms
ERR868431,6,MATOU.v2.91902140__3-249,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,247,6,0,4690.38385319724,0.0026959825203247,Diatoms
ERR868431,6,MATOU.v2.92407718__c324-66,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales,259,2,0,1491.0229237319409,0.0008570240444275,Pelagophytes
ERR868431,6,MATOU.v2.93052364__369-1116,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales,748,4,0,1032.5533081459164,0.0005935006083067,Pelagophytes
ERR868431,6,MATOU.v2.93052368__369-1086,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales,718,1,0,268.9240510073626,0.0001545746709656,Pelagophytes
ERR868431,6,MATOU.v2.93111548__c511-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,511,1,0,377.8619738224782,0.0002171910249576,Diatoms
ERR868431,6,MATOU.v2.93147391__168-358,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales,191,1,0,1010.92915509574,0.0005810712761956,Diatoms
ERR868431,6,MATOU.v2.93155471__198-933,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae,736,1,0,262.347104107726,0.0001507943121649,Diatoms
ERR868431,6,MATOU.v2.93291939__c753-468,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,286,1,0,675.1310091723299,0.0003880580900467,Pelagophytes
ERR868431,6,MATOU.v2.93291940__c718-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae,718,1,0,268.9240510073626,0.0001545746709656,Pelagophytes
ERR868431,6,MATOU.v2.93305406__c257-2,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,256,2,0,1508.4958486194246,0.0008670672949481,Diatoms
ERR868431,6,MATOU.v2.93305406__c701-236,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,466,13,0,5386.5602834822375,0.0030961372935488,Diatoms
ERR868431,6,MATOU.v2.93312067__c1212-486,Eukaryota;Haptista;Haptophyta,727,1,0,265.5948674323058,0.0001526610918203,Haptophytes
ERR868431,6,MATOU.v2.93350936__216-566,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Bacillariales;Bacillariaceae,351,1,0,550.1067482144911,0.0003161954807788,Diatoms
ERR868431,6,MATOU.v2.93988415__c820-190,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,631,1,0,306.0023274537026,0.0001758868680718,Haptophytes
ERR868431,6,MATOU.v2.93990774__c931-238,Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus;unclassified,694,1,0,278.2240181891734,0.0001599201927281,Chlorophytes
ERR868431,6,MATOU.v2.94019506__c389-173,Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales,217,3,0,2669.412008616862,0.0015343494988944,Chlorophytes
ERR868431,6,MATOU.v2.94019507__c861-174,Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus,688,4,0,1122.6015617632927,0.000645259382287,Chlorophytes
ERR868431,6,MATOU.v2.94024506__291-984,Eukaryota;Viridiplantae;Chlorophyta;Pyramimonadales;Pyramimonadaceae;Pyramimonas,694,8,0,2225.792145513388,0.0012793615418255,Chlorophytes
ERR868431,6,MATOU.v2.94044492__3-243,Eukaryota;Haptista;Haptophyta,241,1,0,801.1928158642587,0.000460517069516,Haptophytes
ERR868431,6,MATOU.v2.94076088__c296-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,296,24,0,15655.74069918538,0.0089987524664892,Synechococcus
ERR868431,6,MATOU.v2.94134725__c251-143,Eukaryota;Viridiplantae;Chlorophyta,109,2,0,3542.889332537364,0.0020364149312544,Chlorophytes
ERR868431,6,MATOU.v2.94160316__246-480,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas,235,4,0,3286.595210609129,0.0018890998085679,Chlorophytes
ERR868431,6,MATOU.v2.94160316__453-1074,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas,622,10,0,3104.300138638044,0.0017843185490895,Chlorophytes
ERR868431,6,MATOU.v2.94167647__3-219,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,217,2,0,1779.6080057445747,0.0010228996659296,Synechococcus
ERR868431,6,MATOU.v2.94207676__c510-102,Eukaryota;Haptista;Haptophyta,409,5,0,2360.482501507168,0.0013567801192343,Haptophytes
ERR868431,6,MATOU.v2.95995028__c763-46,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,4,0,1075.6962040294504,0.0006182986838627,Diatoms
ERR868431,6,MATOU.v2.95995078__141-858,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae,718,1,0,268.9240510073626,0.0001545746709656,Diatoms
ERR868431,6,MATOU.v2.96022319__246-960,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,715,1,0,270.052403668932,0.0001552232360186,Diatoms
